time,x,y,z,isActive
259.9999,7.5631,-49.0000,9.3110,1
260.0199,7.5654,-49.0000,9.4723,12260.0399,7.5712,-49.0000,9.6786,126260.0599,7.5821,-49.0000,9.9155,260260.0799,7.5992,-49.0000,10.173260.0260.0999,7.5150,-49.0000,10.3260.119260.1199,7.3612,-49.0000,10260.1399,260.1399,7.1598,-49.0000,260.1599,-9260.1599,6.9261,-49.000260.1799,-9.6260.1799,6.6713,-49.0260.1999,-9.839260.1999,6.4640,-49260.2199,-9.9697,260.2199,6.2904,-260.2399,-10.0781,1260.2399,6.1412,260.2599,-10.1719,1.260.2599,6.0101260.2799,-10.2563,1.0260.2799,5.892260.2999,-10.3770,1.0260.2999,5.876260.3199,-10.5254,1.0260.3199,5.926260.3399,-10.6963,1.0260.3399,6.020260.3599,-10.8860,1.0260.3599,6.141260.3799,-11.0917,1.0260.3799,6.271260.3999,-11.2308,1.0260.3999,6.341260.4199,-11.2790,1.0260.4199,6.415260.4399,-11.2628,1.0260.4399,6.483260.4599,-11.2001,1.0260.4599,6.547260.4799,-11.1031,1.0260.4799,6.607260.4999,-10.9799,1.0260.4999,6.665260.5199,-10.7993,1.0260.5199,6.756260.5399,-10.5795,1.0260.5399,6.872260.5599,-10.3329,1.0260.5599,7.009260.5799,-10.0681,1.0260.5799,7.165260.5999,-9.7907,1.00260.5999,7.33260.6199,-9.5396,1.000260.6199,7.5260.6399,-9.3076,1.0000260.6399,7.260.6599,-9.0894,1.0000,260.6599,7260.6799,-8.8818,1.0000,3260.6799,260.6999,-8.6824,1.0000,3.260.6999260.7199,-8.5056,1.0000,3.4260.719260.7399,-8.3472,1.0000,3.16260.73260.7599,-8.2048,1.0000,2.914260.7260.7799,-8.0764,1.0000,2.6485260.260.7999,-7.9610,1.0000,2.3744,260260.8199,-7.8437,1.0000,2.0986,126260.8399,-7.7262,1.0000,1.8211,12260.8599,-7.6100,1.0000,1.5420,1
260.8799,-7.4958,1.0000,1.2612,1
260.8999,-7.3842,1.0000,0.9789,1
260.9199,-7.2602,1.0000,0.7021,1
260.9399,-7.1253,1.0000,0.4306,1
260.9599,-6.9807,1.0000,0.1640,1
260.9799,-6.8272,1.0000,-0.0977,1
260.9999,-6.6655,1.0000,-0.3546,1
261.0199,-6.6453,1.0000,-0.5659,1
261.0399,-6.7228,1.0000,-0.7421,1
261.0599,-6.8678,1.0000,-0.8904,1
261.0799,-7.0602,1.0000,-1.0158,1
261.0999,-7.2859,1.0000,-1.1214,1
261.1199,-7.3769,1.0000,-1.2674,1
261.1399,-7.3802,1.0000,-1.4433,1
261.1599,-7.3276,1.0000,-1.6426,1
261.1799,-7.2405,1.0000,-1.8604,1
261.1999,-7.1339,1.0000,-2.0931,1
261.2199,-7.1395,1.0000,-2.3087,1
261.2399,-7.2216,1.0000,-2.5122,1
261.2599,-7.3562,1.0000,-2.7072,1
261.2799,-7.5267,1.0000,-2.8961,1
261.2999,-7.7222,1.0000,-3.0805,1
261.3199,-7.8520,1.0000,-3.3029,1
261.3399,-7.9417,1.0000,-3.5513,1
261.3599,-8.0085,1.0000,-3.8173,1
261.3799,-8.0642,1.0000,-4.0950,1
261.3999,-8.1170,1.0000,-4.3801,1
261.4199,-8.1646,1.0000,-4.6706,1
261.4399,-8.2109,1.0000,-4.9647,1
261.4599,-8.2585,1.0000,-5.2608,1
261.4799,-8.3091,1.0000,-5.5579,1
261.4999,-8.3640,1.0000,-5.8552,1
261.5199,-8.4924,1.0000,-6.0240,1
261.5399,-8.6705,1.0000,-6.1054,1
261.5599,-8.8824,1.0000,-6.1273,1
261.5799,-9.1175,1.0000,-6.1088,1
261.5999,-9.3684,1.0000,-6.0625,1
261.6199,-9.5837,1.0000,-5.9449,1
261.6399,-9.7733,1.0000,-5.7781,1
261.6599,-9.9443,1.0000,-5.5770,1
261.6799,-10.1013,1.0000,-5.3520,1
261.6999,-10.2473,1.0000,-5.1099,1
261.7199,-10.3178,1.0000,-5.0394,1
261.7399,-10.3393,1.0000,-5.0834,1
261.7599,-10.3306,1.0000,-5.2065,1
261.7799,-10.3036,1.0000,-5.3842,12261.7999,-10.2665,1.0000,-5.6001,126261.8199,-10.2348,1.0000,-5.8436,261261.8399,-10.2102,1.0000,-6.1063261.261.8599,-10.1937,1.0000,-6.382261.8261.8799,-10.1860,1.0000,-6.66261.87261.8999,-10.1875,1.0000,-6.9261.899261.9199,-10.2781,1.0000,-7.261.9199261.9399,-10.4284,1.0000,-7261.9399,261.9599,-10.6191,1.0000,-261.9599,6261.9799,-10.8373,1.0000,261.9799,6.261.9999,-11.0741,1.0000261.9999,6.6262.0199,-11.1913,1.000262.0199,6.88262.0399,-11.2322,1.00262.0399,7.147262.0599,-11.2264,1.0262.0599,7.4073262.0799,-11.1939,1.262.0799,7.6579,262.0999,-11.1483,1262.0999,7.8991,-262.1199,-11.1890,262.1199,7.9874,-4262.1399,-11.2823262.1399,7.9726,-49262.1599,-11.404262.1599,7.8863,-49.262.1799,-11.54262.1799,7.7497,-49.0262.1999,-11.6262.1999,7.5774,-49.00262.2199,-11.262.2199,7.4022,-49.000262.2399,-11262.2399,7.2205,-49.0000262.2599,-1262.2599,7.0303,-49.0000,262.2799,-262.2799,6.8304,-49.0000,2262.2999,262.2999,6.6202,-49.0000,26262.3199262.3199,6.4309,-49.0000,262262.339262.3399,6.2491,-49.0000,262.262.35262.3599,6.0654,-49.0000,8262.262.3262.3799,5.8741,-49.0000,8.262.262.262.3999,5.6717,-49.0000,8.9262.262262.4199,5.5977,-49.0000,8.94262.26262.4399,5.6075,-49.0000,8.894262.2262.4599,5.6722,-49.0000,8.7839262.262.4799,5.7728,-49.0000,8.6305,262262.4999,5.8959,-49.0000,8.4464,126262.5199,5.9089,-49.0000,8.2553,12262.5399,5.8522,-49.0000,8.0542,1
262.5599,5.7537,-49.0000,7.8412,1
262.5799,5.6327,-49.0000,7.6158,1
262.5999,5.5024,-49.0000,7.3779,1
262.6199,5.4553,-49.0000,7.3057,1
262.6399,5.4641,-49.0000,7.3425,1
262.6599,5.5118,-49.0000,7.4540,1
262.6799,5.5870,-49.0000,7.6162,1
262.6999,5.6819,-49.0000,7.8128,1
262.7199,5.8399,-49.0000,7.9217,1
262.7399,6.0396,-49.0000,7.9668,1
262.7599,6.2664,-49.0000,7.9643,1
262.7799,6.5103,-49.0000,7.9255,1
262.7999,6.7640,-49.0000,7.8577,1
262.8199,7.0179,-49.0000,7.7583,1
262.8399,7.2723,-49.0000,7.6380,1
262.8599,7.5274,-49.0000,7.5038,1
262.8799,7.7834,-49.0000,7.3608,1
262.8999,8.0403,-49.0000,7.2122,1
262.9199,8.1359,-49.0000,7.1698,1
262.9399,8.1243,-49.0000,7.1979,1
262.9599,8.0408,-49.0000,7.2759,1
262.9799,7.9086,-49.0000,7.3890,1
262.9999,7.7438,-49.0000,7.5270,1
263.0199,7.7247,-49.0000,7.6483,1
263.0399,7.8029,-49.0000,7.7617,1
263.0599,7.9462,-49.0000,7.8734,1
263.0799,8.1325,-49.0000,7.9874,1
263.0999,8.3471,-49.0000,8.1061,1
263.1199,8.4801,-49.0000,8.2829,1
263.1399,8.5594,-49.0000,8.4993,1
263.1599,8.6037,-49.0000,8.7431,1
263.1799,8.6258,-49.0000,9.0056,1
263.1999,8.6345,-49.0000,9.2812,1
263.2199,8.5740,-49.0000,9.3972,1
263.2399,8.4658,-49.0000,9.4070,1
263.2599,8.3232,-49.0000,9.3464,1
263.2799,8.1555,-49.0000,9.2396,1
263.2999,7.9690,-49.0000,9.1026,1
263.3199,7.8249,-49.0000,8.9140,1
263.3399,7.7020,-49.0000,8.6919,1
263.3599,7.5864,-49.0000,8.4492,1
263.3799,7.4685,-49.0000,8.1951,1
263.3999,7.3423,-49.0000,7.9365,1
263.4199,7.3254,-49.0000,7.6923,1
263.4399,7.3797,-49.0000,7.4551,1
263.4599,7.4796,-49.0000,7.2198,1
263.4799,7.6073,-49.0000,6.9832,1
263.4999,7.7507,-49.0000,6.7431,1
263.5199,7.9379,-49.0000,6.5420,1
263.5399,8.1530,-49.0000,6.3636,1
263.5599,8.3854,-49.0000,6.1968,1
263.5799,8.6275,-49.0000,6.0342,1
263.5999,8.8741,-49.0000,5.8709,1
263.6199,9.1247,-49.0000,5.7086,1
263.6399,9.3777,-49.0000,5.5466,1
263.6599,9.6320,-49.0000,5.3841,1
263.6799,9.8869,-49.0000,5.2206,1
263.6999,10.1417,-49.0000,5.0560,1
263.7199,10.2172,-49.0000,4.9465,1
263.7399,10.1722,-49.0000,4.8724,1
263.7599,10.0456,-49.0000,4.8191,1
263.7799,9.8631,-49.0000,4.7772,1
263.7999,9.6425,-49.0000,4.7407,1
263.8199,9.4016,-49.0000,4.6819,1
263.8399,9.1487,-49.0000,4.6033,1
263.8599,8.8896,-49.0000,4.5064,1
263.8799,8.6288,-49.0000,4.3924,1
263.8999,8.3694,-49.0000,4.2624,1
263.9199,8.1412,-49.0000,4.2560,1
263.9399,7.9449,-49.0000,4.3393,1
263.9599,7.7815,-49.0000,4.4881,1
263.9799,7.6522,-49.0000,4.6845,1
263.9999,7.5581,-49.0000,4.9148,1
264.0199,7.4079,-49.0000,5.1161,1
264.0399,7.2215,-49.0000,5.3012,1
264.0599,7.0126,-49.0000,5.4791,1
264.0799,6.7906,-49.0000,5.6557,1
264.0999,6.5621,-49.0000,5.8348,1
264.1199,6.3812,-49.0000,6.0504,1
264.1399,6.2255,-49.0000,6.2888,1
264.1599,6.0803,-49.0000,6.5399,1
264.1799,5.9356,-49.0000,6.7966,1
264.1999,5.7850,-49.0000,7.0535,1
264.2199,5.7744,-49.0000,7.1952,1
264.2399,5.8591,-49.0000,7.2625,1
264.2599,6.0097,-49.0000,7.2835,1
264.2799,6.2064,-49.0000,7.2769,1
264.2999,6.4356,-49.0000,7.2553,1
264.3199,6.4962,-49.0000,7.2667,1
264.3399,6.4460,-49.0000,7.3021,1
264.3599,6.3208,-49.0000,7.3566,1
264.3799,6.1448,-49.0000,7.4264,1
264.3999,5.9349,-49.0000,7.5088,1
264.4199,5.8495,-49.0000,7.4858,1
264.4399,5.8513,-49.0000,7.3952,1
264.4599,5.9157,-49.0000,7.2610,1
264.4799,6.0264,-49.0000,7.1002,1
264.4999,6.1721,-49.0000,6.9243,1
264.5199,6.1834,-49.0000,6.7639,1
264.5399,6.1023,-49.0000,6.6170,1
264.5599,5.9572,-49.0000,6.4819,1
264.5799,5.7671,-49.0000,6.3579,1
264.5999,5.5454,-49.0000,6.2443,1
264.6199,5.4438,-49.0000,6.2515,1
264.6399,5.4197,-49.0000,6.3414,1
264.6599,5.4443,-49.0000,6.4895,1
264.6799,5.4987,-49.0000,6.6791,1
264.6999,5.5698,-49.0000,6.8987,1
264.7199,5.7110,-49.0000,7.0760,1
264.7399,5.8996,-49.0000,7.2252,1
264.7599,6.1205,-49.0000,7.3558,1
264.7799,6.3633,-49.0000,7.4743,1
264.7999,6.6209,-49.0000,7.5852,1
264.8199,6.7571,-49.0000,7.5712,1
264.8399,6.8131,-49.0000,7.4725,1
264.8599,6.8172,-49.0000,7.3154,1
264.8799,6.7879,-49.0000,7.1174,1
264.8999,6.7379,-49.0000,6.8906,1
264.9199,6.7941,-49.0000,6.7012,1
264.9399,6.9234,-49.0000,6.5401,1
264.9599,7.1036,-49.0000,6.4010,1
264.9799,7.3195,-49.0000,6.2799,1
264.9999,7.5606,-49.0000,6.1740,1
265.0199,7.7533,-49.0000,6.0094,1
265.0399,7.9144,-49.0000,5.8050,1
265.0599,8.0552,-49.0000,5.5740,1
265.0799,8.1834,-49.0000,5.3252,1
265.0999,8.1364,-49.0000,5.1210,1
265.1199,8.2047,-49.0000,5.0174,1
265.1399,8.3381,-49.0000,4.9882,1
265.1599,8.5163,-49.0000,5.0090,1
265.1799,8.7253,-49.0000,5.0636,1
265.1999,8.9558,-49.0000,5.1408,1
265.2199,9.1132,-49.0000,5.2902,1
265.2399,9.2127,-49.0000,5.4883,1
265.2599,9.2649,-49.0000,5.7187,1
265.2799,9.2768,-49.0000,5.9696,1
265.2999,9.2535,-49.0000,6.2321,1
265.3199,9.1564,-49.0000,6.3575,1
265.3399,9.0065,-49.0000,6.4698,1
265.3599,8.8197,-49.0000,6.5331,1
265.3799,8.6012,-49.0000,6.5397,1
265.3999,8.3719,-49.0000,6.4905,1
265.4199,8.1326,-49.0000,6.4073,1
265.4399,7.8873,-49.0000,6.2996,1
265.4599,7.6386,-49.0000,6.1736,1
265.4799,7.3887,-49.0000,6.0338,1
265.4999,7.1387,-49.0000,5.8832,1
265.5199,6.9425,-49.0000,5.8741,1
265.5399,6.7879,-49.0000,5.9623,1
265.5599,6.6664,-49.0000,6.1175,1
