time,block_id,x,y,z,isLocked,isHeld
30.0000,Block0,10.5274,-49.0000,3.2883,0,0
30.0000,Block1,9.5030,-48.8033,8.1064,0,0
30.0000,Block2,-9.5741,-49.0000,-0.8203,0,0
30.0000,Block3,-1.5428,-49.0000,-3.52530.0200,Block0,10.3106,1.0000,9.5443,0,0
30.0200,Block1,-0.7547,1.0000,-3.0461,0,0
30.0200,B30.0200,Block0,-4.8695,-19.0000,7.0272,0,0
30.0200,Block0,10.5274,-49.0000,30.0400,Block0,10.3106,1.0000,9.5443,0,0
30.0400,Block1,-0.7547,1.0000,-3.0461,0,0
30.0400,Block2,8.2668,1.0000,-2.5079,0,0
30.0400,Block3,-7.2303,1.0000,-5.4586,0,0
30.0600,Block0,10.3106,1.0000,9.5443,0,0
30.0600,Block1,-0.7547,1.0000,-3.0461,0,0
30.0600,Block2,8.2668,1.0000,-2.5079,0,0
30.0600,Block3,-7.2303,1.0000,-5.4586,0,0
30.0800,Block0,10.3106,1.0000,9.5443,0,0
30.0800,Block1,-0.7547,1.0000,-3.0461,0,0
30.0800,Block2,8.2668,1.0000,-2.5079,0,0
30.0800,Block3,-7.2303,1.0000,-5.4586,0,0
30.1000,Block0,10.3106,1.0000,9.5443,0,0
30.1000,Block1,-0.7547,1.0000,-3.0461,0,0
30.1000,Block2,8.2668,1.0000,-2.5079,0,0
30.1000,Block3,-7.2303,1.0000,-5.4586,0,0
30.1200,Block0,10.3106,1.0000,9.5443,0,0
30.1200,Block1,-0.7547,1.0000,-3.0461,0,0
30.1200,Block2,8.2668,1.0000,-2.5079,0,0
30.1200,Block3,-7.2303,1.0000,-5.4586,0,0
30.1400,Block0,10.3106,1.0000,9.5443,0,0
30.1400,Block1,-0.7547,1.0000,-3.0461,0,0
30.1400,Block2,8.2668,1.0000,-2.5079,0,0
30.1400,Block3,-7.2303,1.0000,-5.4586,0,0
30.1600,Block0,10.3106,1.0000,9.5443,0,0
30.1600,Block1,-0.7547,1.0000,-3.0461,0,0
30.1600,Block2,8.2668,1.0000,-2.5079,0,0
30.1600,Block3,-7.2303,1.0000,-5.4586,0,0
30.1800,Block0,10.3106,1.0000,9.5443,0,0
30.1800,Block1,-0.7547,1.0000,-3.0461,0,0
30.1800,Block2,8.2668,1.0000,-2.5079,0,0
30.1800,Block3,-7.2303,1.0000,-5.4586,0,0
30.2000,Block0,10.3106,1.0000,9.5443,0,0
30.2000,Block1,-0.7547,1.0000,-3.0461,0,0
30.2000,Block2,8.2668,1.0000,-2.5079,0,0
30.2000,Block3,-7.2303,1.0000,-5.4586,0,0
30.2200,Block0,10.3106,1.0000,9.5443,0,0
30.2200,Block1,-0.7547,1.0000,-3.0461,0,0
30.2200,Block2,8.2668,1.0000,-2.5079,0,0
30.2200,Block3,-7.2303,1.0000,-5.4586,0,0
30.2400,Block0,10.3106,1.0000,9.5443,0,0
30.2400,Block1,-0.7547,1.0000,-3.0461,0,0
30.2400,Block2,8.2668,1.0000,-2.5079,0,0
30.2400,Block3,-7.2303,1.0000,-5.4586,0,0
