time,x,y,z,isActive
30.0000,-0.1134,-49.0000,7.6630,13030.0200,-0.0182,-49.0000,7.532730.030.0400,0.1013,-49.0000,7.36430.0630.0600,0.2351,-49.0000,7.1630.08030.0800,0.3763,-49.0000,6.930.100030.1000,0.3974,-49.0000,6.30.1200,30.1200,0.3389,-49.0000,630.1400,230.1400,0.2255,-49.000030.1600,2.030.1600,0.0745,-49.0030.1800,1.76230.1800,-0.1025,-4930.2000,1.5101,130.2000,-0.3069,30.2200,1.2601,1.0030.2200,-0.5230.2400,1.0132,1.0000,30.2400,-030.2600,0.7699,1.0000,1.330.260030.2800,0.5308,1.0000,1.263030.230.3000,0.4044,1.0000,1.477430.330.3200,0.3462,1.0000,1.7175,13030.3400,0.3257,1.0000,1.9760,1
30.3600,0.3219,1.0000,2.2484,1
30.3800,0.3206,1.0000,2.5311,1
30.4000,0.3197,1.0000,2.7226,1
30.4200,0.3120,1.0000,2.7541,1
30.4400,0.3012,1.0000,2.6801,1
30.4600,0.2899,1.0000,2.5338,1
30.4800,0.2799,1.0000,2.3377,1
30.5000,0.2726,1.0000,2.1075,1
30.5200,0.2477,1.0000,2.0475,1
30.5400,0.2060,1.0000,2.0990,1
30.5600,0.1471,1.0000,2.2252,1
30.5800,0.0712,1.0000,2.4005,1
30.6000,-0.0215,1.0000,2.6075,1
30.6200,-0.1892,1.0000,2.6690,1
30.6400,-0.3632,1.0000,2.6312,1
30.6600,-0.5411,1.0000,2.5270,1
30.6800,-0.7222,1.0000,2.3791,1
30.7000,-0.9064,1.0000,2.2027,1
30.7200,-1.1189,1.0000,2.1335,1
30.7400,-1.3507,1.0000,2.1412,1
30.7600,-1.5893,1.0000,2.1997,1
30.7800,-1.8306,1.0000,2.2958,1
30.8000,-2.0717,1.0000,2.4205,1
30.8200,-2.2397,1.0000,2.4084,1
30.8400,-2.3599,1.0000,2.3038,1
30.8600,-2.4495,1.0000,2.1365,1
30.8800,-2.5202,1.0000,1.9264,1
30.9000,-2.5796,1.0000,1.6871,1
30.9200,-2.7100,1.0000,1.4881,1
30.9400,-2.8861,1.0000,1.3107,1
30.9600,-3.0905,1.0000,1.1425,1
30.9800,-3.3111,1.0000,0.9751,1
31.0000,-3.5393,1.0000,0.8032,1
31.0200,-3.7339,1.0000,0.5974,1
31.0400,-3.9040,1.0000,0.3677,1
