time,block_id,x,y,z,isLocked,isHeld
229.9999,Block0,-5.6625,-49.0000,3.0440,0,0
229.9999,Block1,3.7758,-49.0000,-4.2048,0,0
229.9999,Block2,2.3547,-49.0000,9.9581,0,0
2230.0199,Block0,10.4460,-9.0000,-1.2355,0,0
230230.0199,Block0,-6.8605,-39.0000,-10.2841,0,0
230.0199,Block1,-4.2175,-39.0000,0.4761,230.0399,Block0,10.4460,-9.0000,-1.2355,0,0
230.0399,Block1,-0.2144,-9.0000,-8.4019,0,0
230.03230.0399,Block0,-6.8605,-39.0000,-10.28230.0599,Block0,10.4460,-9.0000,-1.2355,0,0
230.0599,Block1,-0.2144,-9.0000,-8.4019,0,0
230.0599,Block2,10.5684,-9.0000,-9.1102,0,0
230.0799,Block0,10.4460,-9.0000,-1.2355,0,0
230.0799,Block1,-0.2144,-9.0000,-8.4019,0,0
230.0799,Block2,10.5684,-9.0000,-9.1102,0,0
230.0999,Block0,10.4460,-9.0000,-1.2355,0,0
230.0999,Block1,-0.2144,-9.0000,-8.4019,0,0
230.0999,Block2,10.5684,-9.0000,-9.1102,0,0
230.1199,Block0,10.4460,-9.0000,-1.2355,0,0
230.1199,Block1,-0.2144,-9.0000,-8.4019,0,0
230.1199,Block2,10.5684,-9.0000,-9.1102,0,0
230.1399,Block0,10.4460,-9.0000,-1.2355,0,0
230.1399,Block1,-0.2144,-9.0000,-8.4019,0,0
230.1399,Block2,10.5684,-9.0000,-9.1102,0,0
230.1599,Block0,10.4460,-9.0000,-1.2355,0,0
230.1599,Block1,-0.2144,-9.0000,-8.4019,0,0
230.1599,Block2,10.5684,-9.0000,-9.1102,0,0
230.1799,Block0,10.4460,-9.0000,-1.2355,0,0
230.1799,Block1,-0.2144,-9.0000,-8.4019,0,0
230.1799,Block2,10.5684,-9.0000,-9.1102,0,0
230.1999,Block0,10.4460,-9.0000,-1.2355,0,0
230.1999,Block1,-0.2144,-9.0000,-8.4019,0,0
230.1999,Block2,10.5684,-9.0000,-9.1102,0,0
230.2199,Block0,10.4460,-9.0000,-1.2355,0,0
230.2199,Block1,-0.2144,-9.0000,-8.4019,0,0
230.2199,Block2,10.5684,-9.0000,-9.1102,0,0
230.2399,Block0,10.4460,-9.0000,-1.2355,0,0
230.2399,Block1,-0.2144,-9.0000,-8.4019,0,0
230.2399,Block2,10.5684,-9.0000,-9.1102,0,0
230.2599,Block0,10.4460,-9.0000,-1.2355,0,0
230.2599,Block1,-0.2144,-9.0000,-8.4019,0,0
230.2599,Block2,10.5684,-9.0000,-9.1102,0,0
230.2799,Block0,10.4460,-9.0000,-1.2355,0,0
230.2799,Block1,-0.2144,-9.0000,-8.4019,0,0
230.2799,Block2,10.5684,-9.0000,-9.1102,0,0
230.2999,Block0,10.4460,-9.0000,-1.2355,0,0
230.2999,Block1,-0.2144,-9.0000,-8.4019,0,0
230.2999,Block2,10.5684,-9.0000,-9.1102,0,0
230.3199,Block0,10.4460,-9.0000,-1.2355,0,0
230.3199,Block1,-0.2144,-9.0000,-8.4019,0,0
230.3199,Block2,10.5684,-9.0000,-9.1102,0,0
230.3399,Block0,10.4460,-9.0000,-1.2355,0,0
230.3399,Block1,-0.2144,-9.0000,-8.4019,0,0
