time,block_id,x,y,z,isLocked,isHeld
199.9999,Block0,2.6515,-49.0000,5.2644,0,0
199.9999,Block1,7.9061,-49.0000,4.3365,0,0
199.9999,Block2,8.8047,-49.0000,0.0919,0,0
200.0199,Block0,2.6515,-49.0000,5.2644,0,0
200.0199,Block1,7.9061,-49.0000,4.3365,0,0
200.0199,Block2,8.8047,-49.0000,0.0919,0,0
200.0399,Block0,2.6515,-49.0000,5.2644,0,0
200.0399,Block1,7.9061,-49.0000,4.3365,0,0
200.0399,Block2,8.8047,-49.0000,0.0919,0,0
200.0599,Block0,2.6515,-49.0000,5.2644,0,0
200.0599,Block1,7.9061,-49.0000,4.3365,0,0
200.0599,Block2,8.8047,-49.0000,0.0919,0,0
200.0799,Block0,2.6515,-49.0000,5.2644,0,0
200.0799,Block1,7.9061,-49.0000,4.3365,0,0
200.0799,Block2,8.8047,-49.0000,0.0919,0,0
200.0999,Block0,2.6515,-49.0000,5.2644,0,0
200.0999,Block1,7.9061,-49.0000,4.3365,0,0
200.0999,Block2,8.8047,-49.0000,0.0919,0,0
200.1199,Block0,2.6515,-49.0000,5.2644,0,0
200.1199,Block1,7.9061,-49.0000,4.3365,0,0
200.1199,Block2,8.8047,-49.0000,0.0919,0,0
200.1399,Block0,2.6515,-49.0000,5.2644,0,0
200.1399,Block1,7.9061,-49.0000,4.3365,0,0
200.1399,Block2,8.8047,-49.0000,0.0919,0,0
200.1599,Block0,2.6515,-49.0000,5.2644,0,0
200.1599,Block1,7.9061,-49.0000,4.3365,0,0
200.1599,Block2,8.8047,-49.0000,0.0919,0,0
200.1799,Block0,2.6515,-49.0000,5.2644,0,0
200.1799,Block1,7.9061,-49.0000,4.3365,0,0
200.1799,Block2,8.8047,-49.0000,0.0919,0,0
200.1999,Block0,2.6515,-49.0000,5.2644,0,0
200.1999,Block1,7.9061,-49.0000,4.3365,0,0
200.1999,Block2,8.8047,-49.0000,0.0919,0,0
200.2199,Block0,2.6515,-49.0000,5.2644,0,0
200.2199,Block1,7.9061,-49.0000,4.3365,0,0
200.2199,Block2,8.8047,-49.0000,0.0919,0,0
200.2399,Block0,2.6515,-49.0000,5.2644,0,0
200.2399,Block1,7.9061,-49.0000,4.3365,0,0
200.2399,Block2,8.8047,-49.0000,0.0919,0,0
200.2599,Block0,2.6515,-49.0000,5.2644,0,0
200.2599,Block1,7.9061,-49.0000,4.3365,0,0
200.2599,Block2,8.8047,-49.0000,0.0919,0,0
200.2799,Block0,2.6515,-49.0000,5.2644,0,0
200.2799,Block1,7.9061,-49.0000,4.3365,0,0
200.2799,Block2,8.8047,-49.0000,0.0919,0,0
200.2999,Block0,2.6515,-49.0000,5.2644,0,0
200.2999,Block1,7.9061,-49.0000,4.3365,0,0
200.2999,Block2,8.8047,-49.0000,0.0919,0,0
200.3199,Block0,2.6515,-49.0000,5.2644,0,0
200.3199,Block1,7.9061,-49.0000,4.3365,0,0
200.3199,Block2,8.8047,-49.0000,0.0919,0,0
200.3399,Block0,2.6515,-49.0000,5.2644,0,0
200.3399,Block1,7.9061,-49.0000,4.3365,0,0
200.3399,Block2,8.8047,-49.0000,0.0919,0,0
200.3599,Block0,2.6515,-49.0000,5.2644,0,0
200.3599,Block1,7.9061,-49.0000,4.3365,0,0
200.3599,Block2,8.8047,-49.0000,0.0919,0,0
200.3799,Block0,2.6515,-49.0000,5.2644,0,0
200.3799,Block1,7.9061,-49.0000,4.3365,0,0
200.3799,Block2,8.8047,-49.0000,0.0919,0,0
200.3999,Block0,2.6515,-49.0000,5.2644,0,0
200.3999,Block1,7.9061,-49.0000,4.3365,0,0
