time,block_id,x,y,z,isLocked,isHeld
110.0000,Block0,-6.0685,-49.0000,-5.8129,0,0
110.0000,Block1,-6.9306,-49.0000,6.5888,0,0
110.0000,Block2,-7.8906,-49.0000,2.0902,0,0
110.0200,Block0,1.2817,-39.0000,-1.0151,0,0
1110.0200,Block0,-6.0685,-49.0000,-5.8129,0,0
110.0200,Block1,-6.9306,-49.0000,6.5888,0,0110.0400,Block0,1.2817,-39.0000,-1.0151,0,0
110.0400,Block1,-3.7462,-39.0000,-8.0039,0,0
1110.0400,Block0,-6.0685,-49.0000,-5.8129,0,0110.0600,Block0,1.2817,-39.0000,-1.0151,0,0
110.0600,Block1,-3.7462,-39.0000,-8.0039,0,0
110.0600,Block2,7.7317,-39.0000,-3.1410,0,0
110.0800,Block0,1.2817,-39.0000,-1.0151,0,0
110.0800,Block1,-3.7462,-39.0000,-8.0039,0,0
110.0800,Block2,7.7317,-39.0000,-3.1410,0,0
110.1000,Block0,1.2817,-39.0000,-1.0151,0,0
110.1000,Block1,-3.7462,-39.0000,-8.0039,0,0
110.1000,Block2,7.7317,-39.0000,-3.1410,0,0
110.1200,Block0,1.2817,-39.0000,-1.0151,0,0
110.1200,Block1,-3.7462,-39.0000,-8.0039,0,0
110.1200,Block2,7.7317,-39.0000,-3.1410,0,0
110.1400,Block0,1.2817,-39.0000,-1.0151,0,0
110.1400,Block1,-3.7462,-39.0000,-8.0039,0,0
110.1400,Block2,7.7317,-39.0000,-3.1410,0,0
110.1600,Block0,1.2817,-39.0000,-1.0151,0,0
110.1600,Block1,-3.7462,-39.0000,-8.0039,0,0
110.1600,Block2,7.7317,-39.0000,-3.1410,0,0
110.1800,Block0,1.2817,-39.0000,-1.0151,0,0
110.1800,Block1,-3.7462,-39.0000,-8.0039,0,0
110.1800,Block2,7.7317,-39.0000,-3.1410,0,0
110.2000,Block0,1.2817,-39.0000,-1.0151,0,0
110.2000,Block1,-3.7462,-39.0000,-8.0039,0,0
110.2000,Block2,7.7317,-39.0000,-3.1410,0,0
110.2200,Block0,1.2817,-39.0000,-1.0151,0,0
110.2200,Block1,-3.7462,-39.0000,-8.0039,0,0
110.2200,Block2,7.7317,-39.0000,-3.1410,0,0
110.2400,Block0,1.2817,-39.0000,-1.0151,0,0
110.2400,Block1,-3.7462,-39.0000,-8.0039,0,0
110.2400,Block2,7.7317,-39.0000,-3.1410,0,0
110.2600,Block0,1.2817,-39.0000,-1.0151,0,0
110.2600,Block1,-3.7462,-39.0000,-8.0039,0,0
110.2600,Block2,7.7317,-39.0000,-3.1410,0,0
110.2800,Block0,1.2817,-39.0000,-1.0151,0,0
110.2800,Block1,-3.7462,-39.0000,-8.0039,0,0
110.2800,Block2,7.7317,-39.0000,-3.1410,0,0
110.3000,Block0,1.2817,-39.0000,-1.0151,0,0
110.3000,Block1,-3.7462,-39.0000,-8.0039,0,0
110.3000,Block2,7.7317,-39.0000,-3.1410,0,0
110.3200,Block0,1.2817,-39.0000,-1.0151,0,0
110.3200,Block1,-3.7462,-39.0000,-8.0039,0,0
110.3200,Block2,7.7317,-39.0000,-3.1410,0,0
110.3400,Block0,1.2817,-39.0000,-1.0151,0,0
110.3400,Block1,-3.7462,-39.0000,-8.0039,0,0
110.3400,Block2,7.7317,-39.0000,-3.1410,0,0
110.3600,Block0,1.2817,-39.0000,-1.0151,0,0
110.3600,Block1,-3.7462,-39.0000,-8.0039,0,0
110.3600,Block2,7.7317,-39.0000,-3.1410,0,0
110.3800,Block0,1.2817,-39.0000,-1.0151,0,0
110.3800,Block1,-3.7462,-39.0000,-8.0039,0,0
110.3800,Block2,7.7317,-39.0000,-3.1410,0,0
110.4000,Block0,1.2817,-39.0000,-1.0151,0,0
110.4000,Block1,-3.7462,-39.0000,-8.0039,0,0
110.4000,Block2,7.7317,-39.0000,-3.1410,0,0
110.4200,Block0,1.2817,-39.0000,-1.0151,0,0
110.4200,Block1,-3.7462,-39.0000,-8.0039,0,0
110.4200,Block2,7.7317,-39.0000,-3.1410,0,0
110.4400,Block0,1.2817,-39.0000,-1.0151,0,0
110.4400,Block1,-3.7462,-39.0000,-8.0039,0,0
110.4400,Block2,7.7317,-39.0000,-3.1410,0,0
110.4600,Block0,1.2817,-39.0000,-1.0151,0,0
110.4600,Block1,-3.7462,-39.0000,-8.0039,0,0
110.4600,Block2,7.7317,-39.0000,-3.1410,0,0
110.4800,Block0,1.2817,-39.0000,-1.0151,0,0
110.4800,Block1,-3.7462,-39.0000,-8.0039,0,0
110.4800,Block2,7.7317,-39.0000,-3.1410,0,0
110.5000,Block0,1.2817,-39.0000,-1.0151,0,0
110.5000,Block1,-3.7462,-39.0000,-8.0039,0,0
110.5000,Block2,7.7317,-39.0000,-3.1410,0,0
110.5200,Block0,1.2817,-39.0000,-1.0151,0,0
110.5200,Block1,-3.7462,-39.0000,-8.0039,0,0
110.5200,Block2,7.7317,-39.0000,-3.1410,0,0
110.5400,Block0,1.2817,-39.0000,-1.0151,0,0
110.5400,Block1,-3.7462,-39.0000,-8.0039,0,0
110.5400,Block2,7.7317,-39.0000,-3.1410,0,0
110.5600,Block0,1.2817,-39.0000,-1.0151,0,0
110.5600,Block1,-3.7462,-39.0000,-8.0039,0,0
110.5600,Block2,7.7317,-39.0000,-3.1410,0,0
110.5800,Block0,1.2817,-39.0000,-1.0151,0,0
110.5800,Block1,-3.7462,-39.0000,-8.0039,0,0
110.5800,Block2,7.7317,-39.0000,-3.1410,0,0
110.6000,Block0,1.2817,-39.0000,-1.0151,0,0
110.6000,Block1,-3.7462,-39.0000,-8.0039,0,0
110.6000,Block2,7.7317,-39.0000,-3.1410,0,0
110.6200,Block0,1.2817,-39.0000,-1.0151,0,0
110.6200,Block1,-3.7462,-39.0000,-8.0039,0,0
110.6200,Block2,7.7317,-39.0000,-3.1410,0,0
110.6400,Block0,1.2817,-39.0000,-1.0151,0,0
110.6400,Block1,-3.7462,-39.0000,-8.0039,0,0
110.6400,Block2,7.7317,-39.0000,-3.1410,0,0
110.6600,Block0,1.2817,-39.0000,-1.0151,0,0
110.6600,Block1,-3.7462,-39.0000,-8.0039,0,0
110.6600,Block2,7.7317,-39.0000,-3.1410,0,0
110.6800,Block0,1.2817,-39.0000,-1.0151,0,0
110.6800,Block1,-3.7462,-39.0000,-8.0039,0,0
110.6800,Block2,7.7317,-39.0000,-3.1410,0,0
110.7000,Block0,1.2817,-39.0000,-1.0151,0,0
110.7000,Block1,-3.7462,-39.0000,-8.0039,0,0
110.7000,Block2,7.7317,-39.0000,-3.1410,0,0
110.7200,Block0,1.2817,-39.0000,-1.0151,0,0
110.7200,Block1,-3.7462,-39.0000,-8.0039,0,0
110.7200,Block2,7.7317,-39.0000,-3.1410,0,0
110.7400,Block0,1.2817,-39.0000,-1.0151,0,0
110.7400,Block1,-3.7462,-39.0000,-8.0039,0,0
110.7400,Block2,7.7317,-39.0000,-3.1410,0,0
110.7600,Block0,1.2817,-39.0000,-1.0151,0,0
110.7600,Block1,-3.7462,-39.0000,-8.0039,0,0
110.7600,Block2,7.7317,-39.0000,-3.1410,0,0
110.7800,Block0,1.2817,-39.0000,-1.0151,0,0
110.7800,Block1,-3.7462,-39.0000,-8.0039,0,0
110.7800,Block2,7.7317,-39.0000,-3.1410,0,0
110.8000,Block0,1.2817,-39.0000,-1.0151,0,0
110.8000,Block1,-3.7462,-39.0000,-8.0039,0,0
110.8000,Block2,7.7317,-39.0000,-3.1410,0,0
110.8200,Block0,1.2817,-39.0000,-1.0151,0,0
110.8200,Block1,-3.7462,-39.0000,-8.0039,0,0
110.8200,Block2,7.7317,-39.0000,-3.1410,0,0
110.8400,Block0,1.2817,-39.0000,-1.0151,0,0
110.8400,Block1,-3.7462,-39.0000,-8.0039,0,0
110.8400,Block2,7.7317,-39.0000,-3.1410,0,0
