time,block_id,x,y,z,isLocked,isHeld
150.0000,Block0,7.3134,-49.0000,2.3959,0,0
150.0000,Block1,-2.7585,-49.0000,10.1848,0,0
150.0000,Block2,4.6516,-49.0000,8.3452,0,0150.0199,Block0,-0.6523,-9.0000,-1.9877,0,0
15150.0199,Block0,7.3118,-49.0000,2.4000,0,0
150.0199,Block1,-2.7585,-49.0000,10.1848,150.0399,Block0,-0.6523,-9.0000,-1.9877,0,0
150.0399,Block1,1.2694,-9.0000,5.8927,0,0
150.03150.0399,Block0,7.3119,-49.0000,2.4002150.0600,Block0,-0.6523,-9.0000,-1.9877,0,0
150.0600,Block1,1.2694,-9.0000,5.8927,0,0
150.0600,Block2,-0.7392,-9.0000,1.5359,0,0
150.0799,Block0,-0.6523,-9.0000,-1.9877,0,0
150.0799,Block1,1.2694,-9.0000,5.8927,0,0
150.0799,Block2,-0.7392,-9.0000,1.5359,0,0
150.0999,Block0,-0.6523,-9.0000,-1.9877,0,0
150.0999,Block1,1.2694,-9.0000,5.8927,0,0
150.0999,Block2,-0.7392,-9.0000,1.5359,0,0
150.1199,Block0,-0.6523,-9.0000,-1.9877,0,0
150.1199,Block1,1.2694,-9.0000,5.8927,0,0
150.1199,Block2,-0.7392,-9.0000,1.5359,0,0
150.1400,Block0,-0.6523,-9.0000,-1.9877,0,0
150.1400,Block1,1.2694,-9.0000,5.8927,0,0
150.1400,Block2,-0.7392,-9.0000,1.5359,0,0
150.1599,Block0,-0.6523,-9.0000,-1.9877,0,0
150.1599,Block1,1.2694,-9.0000,5.8927,0,0
150.1599,Block2,-0.7392,-9.0000,1.5359,0,0
150.1799,Block0,-0.6523,-9.0000,-1.9877,0,0
150.1799,Block1,1.2694,-9.0000,5.8927,0,0
150.1799,Block2,-0.7392,-9.0000,1.5359,0,0
150.2000,Block0,-0.6523,-9.0000,-1.9877,0,0
150.2000,Block1,1.2694,-9.0000,5.8927,0,0
150.2000,Block2,-0.7392,-9.0000,1.5359,0,0
150.2199,Block0,-0.6523,-9.0000,-1.9877,0,0
150.2199,Block1,1.2694,-9.0000,5.8927,0,0
150.2199,Block2,-0.7392,-9.0000,1.5359,0,0
150.2399,Block0,-0.6523,-9.0000,-1.9877,0,0
150.2399,Block1,1.2694,-9.0000,5.8927,0,0
150.2399,Block2,-0.7392,-9.0000,1.5359,0,0
150.2599,Block0,-0.6523,-9.0000,-1.9877,0,0
150.2599,Block1,1.2694,-9.0000,5.8927,0,0
150.2599,Block2,-0.7392,-9.0000,1.5359,0,0
150.2800,Block0,-0.6523,-9.0000,-1.9877,0,0
150.2800,Block1,1.2694,-9.0000,5.8927,0,0
150.2800,Block2,-0.7392,-9.0000,1.5359,0,0
150.2999,Block0,-0.6523,-9.0000,-1.9877,0,0
150.2999,Block1,1.2694,-9.0000,5.8927,0,0
150.2999,Block2,-0.7392,-9.0000,1.5359,0,0
150.3199,Block0,-0.6523,-9.0000,-1.9877,0,0
150.3199,Block1,1.2694,-9.0000,5.8927,0,0
150.3199,Block2,-0.7392,-9.0000,1.5359,0,0
150.3400,Block0,-0.6523,-9.0000,-1.9877,0,0
150.3400,Block1,1.2694,-9.0000,5.8927,0,0
150.3400,Block2,-0.7392,-9.0000,1.5359,0,0
150.3599,Block0,-0.6523,-9.0000,-1.9877,0,0
150.3599,Block1,1.2694,-9.0000,5.8927,0,0
150.3599,Block2,-0.7392,-9.0000,1.5359,0,0
150.3799,Block0,-0.6523,-9.0000,-1.9877,0,0
150.3799,Block1,1.2694,-9.0000,5.8927,0,0
150.3799,Block2,-0.7392,-9.0000,1.5359,0,0
150.3999,Block0,-0.6523,-9.0000,-1.9877,0,0
150.3999,Block1,1.2694,-9.0000,5.8927,0,0
150.3999,Block2,-0.7392,-9.0000,1.5359,0,0
150.4200,Block0,-0.6523,-9.0000,-1.9877,0,0
150.4200,Block1,1.2694,-9.0000,5.8927,0,0
150.4200,Block2,-0.7392,-9.0000,1.5359,0,0
150.4399,Block0,-0.6523,-9.0000,-1.9877,0,0
150.4399,Block1,1.2694,-9.0000,5.8927,0,0
150.4399,Block2,-0.7392,-9.0000,1.5359,0,0
150.4599,Block0,-0.6523,-9.0000,-1.9877,0,0
150.4599,Block1,1.2694,-9.0000,5.8927,0,0
150.4599,Block2,-0.7392,-9.0000,1.5359,0,0
150.4799,Block0,-0.6523,-9.0000,-1.9877,0,0
150.4799,Block1,1.2694,-9.0000,5.8927,0,0
150.4799,Block2,-0.7392,-9.0000,1.5359,0,0
150.5000,Block0,-0.6523,-9.0000,-1.9877,0,0
150.5000,Block1,1.2694,-9.0000,5.8927,0,0
150.5000,Block2,-0.7392,-9.0000,1.5359,0,0
150.5199,Block0,-0.6523,-9.0000,-1.9877,0,0
150.5199,Block1,1.2694,-9.0000,5.8927,0,0
150.5199,Block2,-0.7392,-9.0000,1.5359,0,0
150.5399,Block0,-0.6523,-9.0000,-1.9877,0,0
150.5399,Block1,1.2694,-9.0000,5.8927,0,0
150.5399,Block2,-0.7392,-9.0000,1.5359,0,0
150.5600,Block0,-0.6523,-9.0000,-1.9877,0,0
150.5600,Block1,1.2694,-9.0000,5.8927,0,0
150.5600,Block2,-0.7392,-9.0000,1.5359,0,0
150.5799,Block0,-0.6523,-9.0000,-1.9877,0,0
150.5799,Block1,1.2694,-9.0000,5.8927,0,0
150.5799,Block2,-0.7392,-9.0000,1.5359,0,0
150.5999,Block0,-0.6523,-9.0000,-1.9877,0,0
150.5999,Block1,1.2694,-9.0000,5.8927,0,0
150.5999,Block2,-0.7392,-9.0000,1.5359,0,0
150.6199,Block0,-0.6523,-9.0000,-1.9877,0,0
150.6199,Block1,1.2694,-9.0000,5.8927,0,0
150.6199,Block2,-0.7392,-9.0000,1.5359,0,0
150.6400,Block0,-0.6523,-9.0000,-1.9877,0,0
150.6400,Block1,1.2694,-9.0000,5.8927,0,0
150.6400,Block2,-0.7392,-9.0000,1.5359,0,0
150.6599,Block0,-0.6523,-9.0000,-1.9877,0,0
150.6599,Block1,1.2694,-9.0000,5.8927,0,0
150.6599,Block2,-0.7392,-9.0000,1.5359,0,0
150.6799,Block0,-0.6523,-9.0000,-1.9877,0,0
150.6799,Block1,1.2694,-9.0000,5.8927,0,0
150.6799,Block2,-0.7392,-9.0000,1.5359,0,0
150.7000,Block0,-0.6523,-9.0000,-1.9877,0,0
150.7000,Block1,1.2694,-9.0000,5.8927,0,0
150.7000,Block2,-0.7392,-9.0000,1.5359,0,0
150.7199,Block0,-0.6523,-9.0000,-1.9877,0,0
150.7199,Block1,1.2694,-9.0000,5.8927,0,0
150.7199,Block2,-0.7392,-9.0000,1.5359,0,0
150.7399,Block0,-0.6523,-9.0000,-1.9877,0,0
150.7399,Block1,1.2694,-9.0000,5.8927,0,0
150.7399,Block2,-0.7392,-9.0000,1.5359,0,0
150.7599,Block0,-0.6523,-9.0000,-1.9877,0,0
150.7599,Block1,1.2694,-9.0000,5.8927,0,0
150.7599,Block2,-0.7392,-9.0000,1.5359,0,0
150.7800,Block0,-0.6523,-9.0000,-1.9877,0,0
150.7800,Block1,1.2694,-9.0000,5.8927,0,0
150.7800,Block2,-0.7392,-9.0000,1.5359,0,0
150.7999,Block0,-0.6523,-9.0000,-1.9877,0,0
150.7999,Block1,1.2694,-9.0000,5.8927,0,0
150.7999,Block2,-0.7392,-9.0000,1.5359,0,0
150.8199,Block0,-0.6523,-9.0000,-1.9877,0,0
150.8199,Block1,1.2694,-9.0000,5.8927,0,0
150.8199,Block2,-0.7392,-9.0000,1.5359,0,0
150.8400,Block0,-0.6523,-9.0000,-1.9877,0,0
150.8400,Block1,1.2694,-9.0000,5.8927,0,0
150.8400,Block2,-0.7392,-9.0000,1.5359,0,0
150.8599,Block0,-0.6523,-9.0000,-1.9877,0,0
150.8599,Block1,1.2694,-9.0000,5.8927,0,0
150.8599,Block2,-0.7392,-9.0000,1.5359,0,0
150.8799,Block0,-0.6523,-9.0000,-1.9877,0,0
150.8799,Block1,1.2694,-9.0000,5.8927,0,0
150.8799,Block2,-0.7392,-9.0000,1.5359,0,0
150.8999,Block0,-0.6523,-9.0000,-1.9877,0,0
150.8999,Block1,1.2694,-9.0000,5.8927,0,0
150.8999,Block2,-0.7392,-9.0000,1.5359,0,0
150.9200,Block0,-0.6523,-9.0000,-1.9877,0,0
150.9200,Block1,1.2694,-9.0000,5.8927,0,0
150.9200,Block2,-0.7392,-9.0000,1.5359,0,0
150.9399,Block0,-0.6523,-9.0000,-1.9877,0,0
150.9399,Block1,1.2694,-9.0000,5.8927,0,0
150.9399,Block2,-0.7392,-9.0000,1.5359,0,0
150.9599,Block0,-0.6523,-9.0000,-1.9877,0,0
150.9599,Block1,1.2694,-9.0000,5.8927,0,0
150.9599,Block2,-0.7392,-9.0000,1.5359,0,0
150.9799,Block0,-0.6523,-9.0000,-1.9877,0,0
150.9799,Block1,1.2694,-9.0000,5.8927,0,0
150.9799,Block2,-0.7392,-9.0000,1.5359,0,0
150.9999,Block0,-0.6523,-9.0000,-1.9877,0,0
150.9999,Block1,1.2694,-9.0000,5.8927,0,0
150.9999,Block2,-0.7392,-9.0000,1.5359,0,0
151.0199,Block0,-0.6523,-9.0000,-1.9877,0,0
151.0199,Block1,1.2694,-9.0000,5.8927,0,0
151.0199,Block2,-0.7392,-9.0000,1.5359,0,0
151.0399,Block0,-0.6523,-9.0000,-1.9877,0,0
151.0399,Block1,1.2694,-9.0000,5.8927,0,0
151.0399,Block2,-0.7392,-9.0000,1.5359,0,0
151.0600,Block0,-0.6523,-9.0000,-1.9877,0,0
151.0600,Block1,1.2694,-9.0000,5.8927,0,0
151.0600,Block2,-0.7392,-9.0000,1.5359,0,0
151.0799,Block0,-0.6523,-9.0000,-1.9877,0,0
151.0799,Block1,1.2694,-9.0000,5.8927,0,0
151.0799,Block2,-0.7392,-9.0000,1.5359,0,0
151.0999,Block0,-0.6523,-9.0000,-1.9877,0,0
151.0999,Block1,1.2694,-9.0000,5.8927,0,0
151.0999,Block2,-0.7392,-9.0000,1.5359,0,0
151.1199,Block0,-0.6523,-9.0000,-1.9877,0,0
151.1199,Block1,1.2694,-9.0000,5.8927,0,0
151.1199,Block2,-0.7392,-9.0000,1.5359,0,0
151.1400,Block0,-0.6523,-9.0000,-1.9877,0,0
151.1400,Block1,1.2694,-9.0000,5.8927,0,0
151.1400,Block2,-0.7392,-9.0000,1.5359,0,0
151.1599,Block0,-0.6523,-9.0000,-1.9877,0,0
151.1599,Block1,1.2694,-9.0000,5.8927,0,0
151.1599,Block2,-0.7392,-9.0000,1.5359,0,0
151.1799,Block0,-0.6523,-9.0000,-1.9877,0,0
151.1799,Block1,1.2694,-9.0000,5.8927,0,0
151.1799,Block2,-0.7392,-9.0000,1.5359,0,0
151.2000,Block0,-0.6523,-9.0000,-1.9877,0,0
151.2000,Block1,1.2694,-9.0000,5.8927,0,0
151.2000,Block2,-0.7392,-9.0000,1.5359,0,0
151.2199,Block0,-0.6523,-9.0000,-1.9877,0,0
151.2199,Block1,1.2694,-9.0000,5.8927,0,0
151.2199,Block2,-0.7392,-9.0000,1.5359,0,0
151.2399,Block0,-0.6523,-9.0000,-1.9877,0,0
151.2399,Block1,1.2694,-9.0000,5.8927,0,0
151.2399,Block2,-0.7392,-9.0000,1.5359,0,0
151.2599,Block0,-0.6523,-9.0000,-1.9877,0,0
151.2599,Block1,1.2694,-9.0000,5.8927,0,0
151.2599,Block2,-0.7392,-9.0000,1.5359,0,0
151.2800,Block0,-0.6523,-9.0000,-1.9877,0,0
151.2800,Block1,1.2694,-9.0000,5.8927,0,0
151.2800,Block2,-0.7392,-9.0000,1.5359,0,0
151.2999,Block0,-0.6523,-9.0000,-1.9877,0,0
151.2999,Block1,1.2694,-9.0000,5.8927,0,0
151.2999,Block2,-0.7392,-9.0000,1.5359,0,0
151.3199,Block0,-0.6523,-9.0000,-1.9877,0,0
151.3199,Block1,1.2694,-9.0000,5.8927,0,0
151.3199,Block2,-0.7392,-9.0000,1.5359,0,0
151.3400,Block0,-0.6523,-9.0000,-1.9877,0,0
151.3400,Block1,1.2694,-9.0000,5.8927,0,0
151.3400,Block2,-0.7392,-9.0000,1.5359,0,0
151.3599,Block0,-0.6523,-9.0000,-1.9877,0,0
151.3599,Block1,1.2694,-9.0000,5.8927,0,0
151.3599,Block2,-0.7392,-9.0000,1.5359,0,0
151.3799,Block0,-0.6523,-9.0000,-1.9877,0,0
151.3799,Block1,1.2694,-9.0000,5.8927,0,0
151.3799,Block2,-0.7392,-9.0000,1.5359,0,0
151.3999,Block0,-0.6523,-9.0000,-1.9877,0,0
151.3999,Block1,1.2694,-9.0000,5.8927,0,0
151.3999,Block2,-0.7392,-9.0000,1.5359,0,0
151.4200,Block0,-0.6523,-9.0000,-1.9877,0,0
